offerId,hotel_name,image,stars,country,city,start_date,end_date,max_adults,max_children_to_3,max_children_to_10,max_children_to_18,meals,room_type,price,available
647b32dc6d07a51c408a7b78,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,26/10/2023,02/11/2023,4,0,2,0,onlyBreakfast,small,5250,true
647b32dc6d07a51c408a7b79,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,22/12/2023,01/01/2024,4,0,2,2,onlyBreakfast,large,9750,true
647b32dc6d07a51c408a7b7a,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,26/05/2023,02/06/2023,3,0,2,1,breakfastAndDinner,small,5486.25,true
647b32dd6d07a51c408a7b7b,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,22/05/2023,01/06/2023,4,2,2,0,onlyBreakfast,medium,8250,true
647b32dd6d07a51c408a7b7c,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,28/08/2023,11/09/2023,4,2,0,0,breakfastAndDinner,studio,10395,true
647b32dd6d07a51c408a7b7d,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,06/01/2023,20/01/2023,1,2,2,2,breakfastAndDinner,apartment,9240,true
647b32de6d07a51c408a7b7e,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,14/04/2023,28/04/2023,4,0,0,1,onlyBreakfast,studio,9975,true
647b32de6d07a51c408a7b7f,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,11/02/2023,18/02/2023,1,0,0,2,allInclusive,large,3281.25,true
647b32df6d07a51c408a7b80,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,16/03/2023,30/03/2023,1,0,1,0,allInclusive,small,3937.5,true
647b32df6d07a51c408a7b81,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,12/08/2023,22/08/2023,4,0,0,2,breakfastAndDinner,small,9075,true
647b32e06d07a51c408a7b82,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,24/02/2023,06/03/2023,1,2,2,0,onlyBreakfast,studio,3750,true
647b32e06d07a51c408a7b83,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,07/04/2023,21/04/2023,2,2,0,1,breakfastAndDinner,large,7507.5,true
647b32e06d07a51c408a7b84,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,26/12/2023,02/01/2024,1,0,1,1,breakfastAndDinner,large,2598.75,true
647b32e16d07a51c408a7b85,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,05/11/2023,15/11/2023,1,0,2,1,allInclusive,apartment,5156.25,true
647b32e16d07a51c408a7b86,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,27/03/2023,06/04/2023,4,2,0,2,allInclusive,medium,10125,true
647b32e16d07a51c408a7b87,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,30/09/2023,07/10/2023,3,2,2,0,onlyBreakfast,studio,4725,true
647b32e16d07a51c408a7b88,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,30/06/2023,14/07/2023,2,0,1,2,onlyBreakfast,small,4200,true
647b32e26d07a51c408a7b89,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,19/04/2023,03/05/2023,2,2,1,0,onlyBreakfast,studio,6300,true
647b32e26d07a51c408a7b8a,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,09/05/2023,23/05/2023,2,1,1,2,allInclusive,studio,11156.25,true
647b32e26d07a51c408a7b8b,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,02/07/2023,09/07/2023,2,2,1,2,allInclusive,medium,5906.25,true
647b32e26d07a51c408a7b8c,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,26/10/2023,09/11/2023,1,1,2,1,allInclusive,apartment,7875,true
647b32e36d07a51c408a7b8d,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,22/01/2023,05/02/2023,2,1,1,1,onlyBreakfast,medium,7350,true
647b32e36d07a51c408a7b8e,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,09/04/2023,23/04/2023,2,0,0,2,onlyBreakfast,apartment,7350,true
647b32e36d07a51c408a7b8f,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,22/03/2023,29/03/2023,1,0,2,0,breakfastAndDinner,large,2310,true
647b32e36d07a51c408a7b90,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,18/12/2023,28/12/2023,1,1,1,1,breakfastAndDinner,large,4125,true
647b32e46d07a51c408a7b91,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,18/05/2023,25/05/2023,3,1,2,0,allInclusive,studio,5578.125,true
647b32e46d07a51c408a7b92,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,30/05/2023,06/06/2023,2,0,0,1,onlyBreakfast,medium,2887.5,true
647b32e46d07a51c408a7b93,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,03/02/2023,17/02/2023,3,1,0,0,allInclusive,large,8531.25,true
647b32e46d07a51c408a7b94,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,21/02/2023,03/03/2023,4,2,2,2,allInclusive,apartment,13125,true
647b32e56d07a51c408a7b95,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,25/09/2023,02/10/2023,4,1,2,0,onlyBreakfast,medium,5512.5,true
647b32e56d07a51c408a7b96,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,15/05/2023,22/05/2023,2,0,1,0,breakfastAndDinner,studio,2598.75,true
647b32e56d07a51c408a7b97,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,10/10/2023,24/10/2023,3,1,1,2,onlyBreakfast,studio,11025,true
647b32e56d07a51c408a7b98,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,25/03/2023,04/04/2023,1,0,0,0,onlyBreakfast,small,1500,true
647b32e66d07a51c408a7b99,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,01/03/2023,11/03/2023,2,1,0,2,breakfastAndDinner,studio,6187.5,true
647b32e66d07a51c408a7b9a,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,13/06/2023,23/06/2023,3,2,0,2,breakfastAndDinner,studio,8250,true
647b32e66d07a51c408a7b9b,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,14/06/2023,21/06/2023,2,1,2,0,allInclusive,large,4265.625,true
647b32e66d07a51c408a7b9c,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,28/07/2023,11/08/2023,1,1,2,0,allInclusive,studio,5906.25,true
647b32e76d07a51c408a7b9d,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,08/03/2023,15/03/2023,4,2,2,0,allInclusive,studio,5414.0625,true
647b32e76d07a51c408a7b9e,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,23/06/2023,07/07/2023,1,2,0,1,breakfastAndDinner,studio,5197.5,true
647b32e76d07a51c408a7b9f,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,01/05/2023,15/05/2023,2,0,0,2,breakfastAndDinner,small,8085,true
647b32e76d07a51c408a7ba0,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,07/01/2023,21/01/2023,2,1,1,0,breakfastAndDinner,large,6352.5,true
647b32e86d07a51c408a7ba1,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,22/04/2023,29/04/2023,2,1,2,2,breakfastAndDinner,medium,5486.25,true
647b32e86d07a51c408a7ba2,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,14/12/2023,28/12/2023,4,0,2,0,onlyBreakfast,studio,10500,true
647b32e86d07a51c408a7ba3,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,04/11/2023,14/11/2023,2,2,0,1,onlyBreakfast,small,4875,true
647b32e96d07a51c408a7ba4,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,30/12/2023,09/01/2024,3,2,1,0,allInclusive,small,7500,true
647b32e96d07a51c408a7ba5,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,22/09/2023,02/10/2023,3,2,2,1,onlyBreakfast,apartment,7875,true
647b32e96d07a51c408a7ba6,ROYAL APART HOTEL,https://www.coraltravel.pl/hotels_min/43/70/10937/grecja-rodos-royal-apart-hotel-wejscie-do-hotelu.gif,2,Grecja,Rodos,09/12/2023,19/12/2023,2,0,2,2,breakfastAndDinner,small,7425,true
647b32e96d07a51c408a7ba7,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,03/09/2023,13/09/2023,1,1,2,2,breakfastAndDinner,studio,12375,true
647b32ea6d07a51c408a7ba8,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,27/03/2023,06/04/2023,3,1,2,1,breakfastAndDinner,apartment,16500,true
647b32ea6d07a51c408a7ba9,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,21/12/2023,04/01/2024,1,2,1,2,allInclusive,large,18375,true
647b32ea6d07a51c408a7baa,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,08/05/2023,15/05/2023,3,1,1,0,allInclusive,studio,9843.75,true
647b32ea6d07a51c408a7bab,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,11/04/2023,25/04/2023,4,2,2,2,breakfastAndDinner,medium,32340,true
647b32ea6d07a51c408a7bac,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,23/11/2023,30/11/2023,2,1,1,2,allInclusive,studio,11156.25,true
647b32eb6d07a51c408a7bad,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,12/06/2023,19/06/2023,3,1,2,2,breakfastAndDinner,apartment,13282.5,true
647b32eb6d07a51c408a7bae,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,12/08/2023,19/08/2023,4,0,1,2,allInclusive,large,15750,true
647b32ec6d07a51c408a7baf,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,12/11/2023,26/11/2023,1,0,1,1,allInclusive,large,11812.5,true
647b32ec6d07a51c408a7bb0,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,28/09/2023,05/10/2023,4,1,1,2,breakfastAndDinner,medium,14437.5,true
647b32ed6d07a51c408a7bb1,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,29/06/2023,06/07/2023,2,1,0,2,onlyBreakfast,studio,7875,true
647b32ed6d07a51c408a7bb2,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,16/03/2023,30/03/2023,4,2,0,1,allInclusive,apartment,27562.5,true
647b32ed6d07a51c408a7bb3,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,06/06/2023,20/06/2023,4,2,0,1,onlyBreakfast,medium,22050,true
647b32ee6d07a51c408a7bb4,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,06/09/2023,16/09/2023,3,2,0,0,breakfastAndDinner,apartment,11550,true
647b32ee6d07a51c408a7bb5,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,19/02/2023,01/03/2023,2,1,2,2,allInclusive,small,17812.5,true
647b32ee6d07a51c408a7bb6,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,01/09/2023,15/09/2023,3,0,2,1,allInclusive,small,24937.5,true
647b32ef6d07a51c408a7bb7,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,08/11/2023,15/11/2023,4,1,0,0,breakfastAndDinner,studio,9817.5,true
647b32ef6d07a51c408a7bb8,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,29/06/2023,09/07/2023,1,1,2,1,breakfastAndDinner,studio,9900,true
647b32ef6d07a51c408a7bb9,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,04/04/2023,14/04/2023,2,0,1,0,breakfastAndDinner,large,8250,true
647b32ef6d07a51c408a7bba,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,16/03/2023,30/03/2023,1,2,1,2,breakfastAndDinner,medium,14553,true
647b32f06d07a51c408a7bbb,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,02/07/2023,09/07/2023,3,1,1,2,breakfastAndDinner,medium,12127.5,true
647b32f06d07a51c408a7bbc,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,11/01/2023,25/01/2023,3,1,1,2,breakfastAndDinner,apartment,24255,true
647b32f06d07a51c408a7bbd,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,20/03/2023,30/03/2023,3,1,2,1,breakfastAndDinner,small,16500,true
647b32f06d07a51c408a7bbe,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,08/11/2023,18/11/2023,1,1,1,2,breakfastAndDinner,apartment,10725,true
647b32f16d07a51c408a7bbf,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,21/12/2023,31/12/2023,1,0,2,2,breakfastAndDinner,large,11550,true
647b32f16d07a51c408a7bc0,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,03/11/2023,10/11/2023,4,2,1,2,onlyBreakfast,large,13650,true
647b32f16d07a51c408a7bc1,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,26/10/2023,09/11/2023,1,0,0,1,breakfastAndDinner,studio,8085,true
647b32f26d07a51c408a7bc2,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,22/05/2023,05/06/2023,4,0,2,1,onlyBreakfast,studio,24150,true
647b32f26d07a51c408a7bc3,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,21/11/2023,05/12/2023,3,1,0,0,allInclusive,large,17062.5,true
647b32f26d07a51c408a7bc4,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,03/03/2023,13/03/2023,4,2,2,0,onlyBreakfast,apartment,16500,true
647b32f26d07a51c408a7bc5,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,30/04/2023,14/05/2023,3,0,0,1,allInclusive,studio,19687.5,true
647b32f36d07a51c408a7bc6,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,26/06/2023,06/07/2023,2,0,0,0,onlyBreakfast,small,6000,true
647b32f36d07a51c408a7bc7,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,30/08/2023,06/09/2023,4,1,1,1,onlyBreakfast,apartment,11550,true
647b32f36d07a51c408a7bc8,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,22/04/2023,06/05/2023,4,0,2,0,onlyBreakfast,studio,21000,true
647b32f36d07a51c408a7bc9,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,08/10/2023,22/10/2023,4,1,0,2,allInclusive,small,30187.5,true
647b32f46d07a51c408a7bca,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,07/07/2023,21/07/2023,1,1,2,0,onlyBreakfast,studio,9450,true
647b32f46d07a51c408a7bcb,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,29/06/2023,13/07/2023,4,2,2,2,breakfastAndDinner,small,32340,true
647b32f46d07a51c408a7bcc,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,26/03/2023,09/04/2023,1,2,1,0,breakfastAndDinner,small,9240,true
647b32f46d07a51c408a7bcd,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,05/11/2023,19/11/2023,1,2,1,0,onlyBreakfast,small,8400,true
647b32f56d07a51c408a7bce,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,16/03/2023,26/03/2023,1,0,0,0,onlyBreakfast,medium,3000,true
647b32f56d07a51c408a7bcf,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,04/04/2023,14/04/2023,4,2,1,1,onlyBreakfast,small,17250,true
647b32f56d07a51c408a7bd0,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,28/03/2023,04/04/2023,2,1,1,0,breakfastAndDinner,medium,6352.5,true
647b32f56d07a51c408a7bd1,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,18/08/2023,01/09/2023,2,0,2,1,allInclusive,studio,17718.75,true
647b32f66d07a51c408a7bd2,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,07/12/2023,17/12/2023,3,2,1,0,breakfastAndDinner,large,13200,true
647b32f66d07a51c408a7bd3,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,05/08/2023,12/08/2023,3,0,1,1,breakfastAndDinner,apartment,9817.5,true
647b32f66d07a51c408a7bd4,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,05/04/2023,19/04/2023,4,0,1,0,allInclusive,apartment,23625,true
647b32f76d07a51c408a7bd5,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,12/06/2023,19/06/2023,1,0,2,2,onlyBreakfast,small,7350,true
647b32f76d07a51c408a7bd6,TUNTAS FAMILY SUITES KUSADASI,https://www.coraltravel.pl/hotels_min/1/28/27100/turcja-kusadasi-tuntas-family-suites-kusadasi-panorama.jpg,3,Turcja,Kusadasi,23/06/2023,03/07/2023,2,2,1,2,onlyBreakfast,large,13500,true
